Location,MMWR_week,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Age_65Plus_percentage,majority_old_people_impacted
NY,39,259632080,11413300,98122600,150076380,0,1334625,291747.0,1547896,1683163,7876835,222795098,41587587.0,221211880,207213692,50427448,9314298,82822873,130559740,96749.0,1145267,226925.0,1318840,1343340,1529892,222382509,114974239,590.9,17895016.0,95.0,114152317,673.3,106767435,683.3,24653011,735.5,102031647,524.5,15323489.0,83.6,101374968,604.3,95063596,616.5,22493681,682.5,8747196,36462836,56789648,26190.0,8746025,36435002,56168550,25097.0,8740738,36420324,49879041,23212.0,1388393,10657822,10437868,9560.0,47.5,6920976.0,50.5,4133471.0,61.7,2160087.0,69.2,3025696.0,4146624.0,119509.0,1332.0,3.0338450471913947,1.0
NY,40,263502190,11638300,98861240,152982650,0,1354520,295034.0,1570969,1708250,7994254,225780640,41826226.0,224184685,209950033,51336807,9393559,83317059,132969409,99068.0,1160612,228227.0,1336564,1361078,1557479,225389496,116020526,596.5,17917252.0,95.0,115194453,679.2,107718230,689.5,24842838,741.1,103013689,529.4,15351499.0,83.8,102352400,610.2,95899998,621.7,22573065,684.9,8824806,36648801,57505571,26949.0,8823596,36619571,56883101,25788.0,8818218,36604643,50453059,23757.0,1394229,10680035,10488980,9776.0,47.6,6946900.0,50.6,4150184.0,61.9,2170735.0,69.4,3034233.0,4167159.0,119554.0,1427.0,3.0338472708708797,1.0
NY,41,267705470,11802600,99592640,156288330,0,1376126,297910.0,1596029,1735501,8121776,228100707,42149698.0,226491181,212113810,52108307,9444115,83711316,134842381,101212.0,1172540,229992.0,1350314,1375108,1580886,227743812,116698524,599.8,17948909.0,95.0,115868137,683.1,108335075,693.2,24982679,745.0,103716864,533.3,15383079.0,83.9,103050811,614.3,96518664,625.8,22637899,686.7,8875048,36798905,58005961,27509.0,8873831,36768116,57382160,26308.0,8868408,36753006,50872726,24154.0,1398115,10699408,10530388,9939.0,47.7,6978185.0,50.8,4171044.0,62.1,2183821.0,69.7,3044460.0,4192266.0,119594.0,1506.0,3.033847608717147,1.0
NY,42,272178290,11997000,100706520,159452670,0,1399117,301362.0,1622696,1764497,8257468,231344836,42403976.0,229724157,215094715,52894526,9533453,84256800,137447994,104812.0,1189217,231380.0,1369590,1394432,1604738,231012076,117777940,605.4,17975491.0,95.0,116943784,689.4,109305607,699.4,25147004,749.7,104985443,539.6,15408142.0,84.1,104315116,621.9,97640370,633.0,22734534,689.5,8961901,37044144,58939806,28510.0,8960679,37011940,58314789,27265.0,8955120,36996501,51663368,24968.0,1406429,10728500,10600715,10290.0,63.0,8966043.0,67.2,5838346.0,105.8,3390988.0,112.60000000000001,3250434.0,5978715.0,121126.0,1515.0,3.033845204920642,1.0
NY,43,277521170,12419900,102771660,162307010,0,1426582,303962.0,1654549,1799135,8419568,234182550,42692001.0,232547206,217762782,53835373,9622225,85070161,139380515,107742.0,1203803,232952.0,1386420,1411728,1633282,233956737,118686374,610.1,18002930.0,95.0,117848188,694.6,110140037,704.5,25331094,755.1,105841253,544.0,15435201.0,84.2,105166903,627.0,98409430,638.0,22819263,691.7,9045473,37255412,59498335,29334.0,9044238,37222021,58872110,28044.0,9038545,37206295,52138471,25662.0,1413174,10764233,10648617,10562.0,81.1,11318465.0,86.4,7800383.0,130.4,4797606.0,162.2,3724269.0,7857072.0,129496.0,1619.0,3.03384711155549,1.0
NY,44,285267235,12870700,105689600,165665235,1016700,1466401,1028294.0,1700730,1849352,8654572,237652922,154439813.0,236000238,221078763,55183857,9748405,86559306,141231374,111797.0,1221643,842711.0,1407006,1433226,1674193,237482174,119705355,615.5,76167859.0,412.4,118861002,700.5,111093202,710.4,25587184,762.7,106597654,548.0,67586949.0,368.8,105919348,631.5,99092203,642.4,22915431,694.4,9140498,37463672,59949124,30141.0,9139244,37429081,59321716,28784.0,9133457,37413072,52518895,26290.0,1417531,10808503,10678507,10825.0,93.3,12945254.0,99.6,9133704.0,143.3,5731768.0,194.7,4621483.0,8563839.0,158558.0,1701.0,3.0338471924404495,1.0
NY,45,292052640,13028900,107799100,170345640,854400,1501280,1593603.0,1741184,1893338,8860430,240976631,240776167.0,239196838,224149055,56407129,9870582,88018553,142963917,121285.0,1238728,1313810.0,1426064,1453130,1711306,240873034,120698778,620.5,120588882.0,654.5,119733804,705.4,111910422,715.7,25817570,769.4,107246770,551.3,107196410.0,585.0,106564660,635.3,99674779,646.2,23001423,697.0,9220918,37636653,60342684,30887.0,9219642,37600920,59714072,29467.0,9213771,37584681,52848937,26869.0,1425269,10851326,10713666,11089.0,105.7,14590552.0,112.5,10420882.0,163.70000000000002,6597762.0,224.70000000000002,5563413.0,9234619.0,198271.0,1745.0,3.033846911981347,1.0
NY,46,300182350,13219600,110312740,176625010,0,1543071,1637964.0,1789650,1946043,9107060,245238267,245031725.0,242900474,227725607,57729216,9982093,89742332,145396816,114611.0,1260634,1337030.0,1448145,1476316,1751416,245197840,122160924,628.0,122048700.0,662.3,120642797,710.8,112758799,721.0,26030109,775.8,107859103,554.4,107806511.0,588.3,107172805,639.1,100224084,649.7,23087390,699.4,9290611,37798319,60721498,31564.0,9289294,37761714,60091075,30125.0,9283309,37745233,53167545,27445.0,1432762,10895387,10747869,11298.0,120.9,16681366.0,128.8,11963222.0,188.4,7565426.0,257.9,6762584.0,10094066.0,237890.0,1822.0,3.0338425960087263,1.0
NY,47,305276070,13463400,111249900,180536770,0,1569256,1665756.0,1820020,1979065,9261600,249662592,249448764.0,246804828,231526812,58934298,10078443,91504709,147959812,117066.0,1283378,1361134.0,1471420,1500957,1787975,249655875,123588270,635.2,123473254.0,670.2,121559805,716.0,113623409,726.5,26213322,781.1,108398328,557.2,108342873.0,591.2,107706540,642.1,100714138,653.1,23162716,701.6,9349460,37940701,61056904,32384.0,9348122,37902811,60424086,30890.0,9342052,37886076,53457320,28107.0,1439077,10933794,10778230,11536.0,138.7,19060585.0,147.79999999999998,13578853.0,214.1,8464586.0,288.8,8039477.0,11168799.0,272862.0,1942.0,3.033844087418971,1.0
NY,48,308608500,13620100,111606020,183356080,0,1586387,1683941.0,1839889,2000669,9362710,254093463,253875421.0,250677605,235298047,59901624,10173236,93167965,150630102,119515.0,1306155,1385287.0,1494511,1525407,1817323,254134391,124983245,642.4,124866486.0,677.4,122506675,721.7,114520243,732.2,26369602,785.8,108993172,560.2,108936140.0,594.4,108192886,645.0,101155466,655.8,23226454,703.4,9405747,38076794,61457438,33318.0,9404390,38037959,60718118,31761.0,9398254,38020990,53706707,28910.0,1444800,10965320,10804452,11799.0,156.2,21504126.0,166.7,15109998.0,238.1,9195871.0,313.3,9252976.0,12368488.0,309010.0,2028.0,3.0338470910554958,1.0
NY,49,314728360,13937500,112701040,188062920,0,1617845,1717335.0,1876375,2040344,9548380,262208633,261984786.0,257653895,242135085,61854285,10363205,96112408,155603437,126808.0,1347870,1429535.0,1536103,1569730,1876562,262238874,127035404,653.0,126916208.0,688.6,123982593,730.4,115931772,741.2,26628339,777.4,110284119,566.9,110225007.0,601.5,108925655,649.4,101824076,660.0,23362227,707.6,9486659,38300949,62440177,35259.0,9485284,38259776,61146289,33616.0,9479086,38242517,54071262,30578.0,1454414,11028740,10866594,12391.0,188.9,26119841.0,202.5,18066088.0,284.4,10690003.0,363.5,11453885.0,14692457.0,407779.0,2464.0,3.0338479824315803,1.0
NY,50,322025070,14253600,114340300,193403870,0,1655353,1757152.0,1919875,2087648,9769740,272241048,272010803.0,266509844,250828376,64572219,10638058,99673139,161787881,139091.0,1399440,1484243.0,1588901,1626089,1959020,272173338,129145099,663.9,129023267.0,700.1,125678116,740.4,117559800,751.6,26936819,760.0,111847245,574.8,111785893.0,610.0,109738619,654.2,102575306,665.0,23556090,713.2,9572227,38559130,63655542,37911.0,9570821,38516709,61614277,36090.0,9564516,38499156,54478184,32787.0,1465454,11114583,10962766,13190.0,230.2,32101721.0,248.4,21917321.0,343.9,12790379.0,432.8,14147447.0,17839691.0,577095.0,3197.0,3.0338445388739457,1.0
NY,51,328025905,14414400,114571760,198322820,46900,1686199,1786388.0,1951822,2122385,9932320,278567213,278280574.0,272105739,256203994,65581271,10766248,101933646,165720014,144351.0,1431961,1518456.0,1622263,1660937,1989636,278467231,130911952,672.9,130787578.0,709.4,127088758,748.7,118879864,758.9,27097201,760.0,112664271,579.0,112601293.0,614.4,110240100,657.1,103024809,667.9,23615296,715.0,9637602,38701371,64262610,39556.0,9636132,38657927,61907735,37562.0,9629719,38640149,54720097,34159.0,1471317,11142593,10987643,13643.0,255.0,35662770.0,275.3,23820974.0,373.0,13548658.0,457.7,15804450.0,19762280.0,635965.0,3403.0,3.027907201414474,1.0
NY,52,334002620,14475400,114186960,201934510,0,1716920,1804072.0,1971145,2143395,10030620,283924752,283216789.0,276570619,260442026,66262516,10854114,103750175,169169638,147798.0,1459500,1545389.0,1648883,1688413,2010303,283455460,132449051,680.9,132323142.0,717.8,128372043,756.3,120081798,760.0,27216745,760.0,113286515,582.4,113222651.0,617.9,110646127,659.8,103386187,670.3,23655774,716.2,9690080,38807008,64725398,40631.0,9688569,38762950,62155259,38581.0,9682028,38745036,54923316,35098.0,1475042,11159688,11007051,13892.0,273.6,38357578.0,295.7,25162784.0,393.5,14055299.0,474.3,17068151.0,21261484.0,668413.0,3540.0,3.0031560830271333,1.0
NY,53,5413425,0,0,0,0,27825,0.0,0,0,0,1196476,0.0,0,0,0,0,355528,840888,60.0,6151,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,1,79432190,3471400,32323580,42037410,0,1620009,1689238.0,1859479,2040801,9161058,52818370,52464267.0,51849973,49371326,16260024,1497223,23093591,28222996,3936.0,1077226,1138342.0,1238392,1294177,1913310,53333367,26292635,536.2,26281293.0,570.2,25876662,618.1,24504852,642.4,7156712,838.6,21387823,436.1,21384200.0,464.0,21191630,506.1,20131873,527.6,6146799,723.3,1412450,8953139,11014209,5678.0,1412355,8952368,10821030,5672.0,1411627,8947872,9766528,5647.0,325697,3263198,2554285,3596.0,266.9,6309816.0,281.2,4940426.0,373.3,3164428.0,462.6,3087550.0,3168875.0,110333.0,636.0,11.533180691606262,1.0
AL,2,75049385,3143500,30825000,38420210,0,1530626,1571129.0,1729464,1898111,8520540,48003017,47362569.0,46749827,44497462,14615649,1346447,20967602,25684705,3614.0,979018,1027647.0,1116579,1166418,1719817,48140849,23575708,480.7,23564554.0,511.2,23166671,553.4,21930752,574.9,6382555,747.5,19156752,390.8,19153123.0,415.7,18957474,452.8,18002145,471.9,5480924,645.0,1265108,7998782,9885265,5195.0,1265023,7998000,9689053,5189.0,1264367,7993946,8738463,5166.0,290245,2909784,2277619,3253.0,249.7,5923873.0,262.6,4590681.0,345.5,2906084.0,423.6,2903433.0,2986511.0,104157.0,613.0,11.353244267091595,0.0
AL,3,67824985,2762700,27438380,34226780,0,1383284,1398397.0,1539328,1689433,7583790,43067054,41937635.0,41360335,39354792,12912410,1188606,18868849,23005626,3300.0,878350,909941.0,987856,1031613,1519398,42841254,20900676,426.3,20889777.0,453.3,20521054,490.0,19416224,508.90000000000003,5628542,658.6,16945767,345.7,16942167.0,367.6,16755238,400.2,15900136,416.90000000000003,4818798,567.1,1125535,7046810,8766320,4686.0,1125460,7046031,8578855,4680.0,1124863,7042422,7727987,4658.0,255640,2556818,2003423,2894.0,224.7,5377107.0,236.2,4142040.0,309.7,2603537.0,377.7,2640652.0,2717780.0,94869.0,578.0,11.181410508236752,0.0
AL,4,78151305,3157900,31437600,39314180,0,1593887,1604135.0,1765795,1937986,8699540,50406498,48448647.0,47738840,45421447,14847668,1374963,22251281,26775804,3753.0,1028036,1051214.0,1140201,1190639,1747120,49593145,24123776,491.9,24112350.0,523.1,23666447,565.3,22388993,586.9,6470444,757.7,19521299,398.1,19517580.0,423.4,19279986,460.5,18289612,479.4,5522482,649.7,1302243,8105804,10105453,5360.0,1302158,8104994,9867267,5354.0,1301469,8100891,8881715,5330.0,293908,2931279,2293944,3328.0,267.2,6437175.0,281.2,4922964.0,366.6,3069435.0,444.2,3213665.0,3204955.0,115035.0,656.0,11.13166312449933,0.0
AL,5,79633860,3160600,31652900,39629910,0,1624126,1615720.0,1778549,1951980,8762340,51532716,48745899.0,47996910,45655916,14904144,1379609,22823904,27324635,3855.0,1051003,1057663.0,1146366,1196787,1753766,49892038,24208539,493.7,24196939.0,525.1,23734436,566.9,22449478,588.5,6479564,758.8,19601977,399.7,19598157.0,425.2,19338376,461.9,18339607,480.70000000000005,5528983,650.6,1304776,8124775,10164542,5397.0,1304691,8123949,9904125,5391.0,1303992,8119837,8910198,5367.0,294179,2934636,2296800,3344.0,271.5,6558241.0,285.7,5001920.0,372.0,3107936.0,449.5,3278135.0,3267094.0,117182.0,698.0,11.003284281334597,0.0
AL,6,80997390,3161800,31821900,39886740,0,1651936,1624985.0,1788750,1988435,8812600,52662305,48989668.0,48206528,46435808,14947023,1383279,23341004,27933318,3976.0,1074042,1062954.0,1151371,1217229,1758811,50757391,24760028,505.0,24270804.0,526.6,23793593,568.3,22969273,602.1,6487578,759.7,19679160,401.3,19675281.0,426.8,19395572,463.3,18388817,482.0,5535311,651.3000000000001,1307167,8143950,10220080,5460.0,1307082,8143108,9939702,5454.0,1306383,8138986,8937800,5429.0,294431,2937878,2299616,3362.0,274.3,6646584.0,288.8,5059543.0,375.7,3135239.0,452.7,3322972.0,3314752.0,118644.0,731.0,10.880103667537929,0.0
AL,7,82948025,3162800,32474820,40120480,0,1691719,1644246.0,1809950,2174330,8917040,53993555,49269502.0,48458666,50718653,14992914,1390720,23961474,28636527,4100.0,1101194,1069025.0,1157393,1329496,1764210,55176531,27969362,570.3000000000001,24332980.0,527.9,23845714,569.6,26119667,684.6,6493671,760.0,19751369,402.8,19747440.0,428.40000000000003,19450276,464.40000000000003,18436659,483.3,5541363,652.0,1309425,8162685,10271216,5527.0,1309340,8161837,9973350,5521.0,1308638,8157695,8964620,5485.0,294577,2941013,2302359,3390.0,276.4,6717344.0,291.2,5105651.0,378.5,3157750.0,455.6,3356659.0,3355273.0,119689.0,754.0,10.750153484667054,0.0
AL,8,85066100,3165400,33215980,40322250,0,1734915,1664765.0,1832537,2229852,9028350,55505818,49558214.0,48723831,52236584,15043158,1401652,24744904,29354345,4171.0,1132037,1075290.0,1163726,1369287,1770122,56625521,28651312,584.1999999999999,24390903.0,529.1,23894991,570.7,26841845,703.6,6499458,760.0,19816838,404.20000000000005,19812853.0,429.9,19500932,465.79999999999995,18480779,484.40000000000003,5547107,652.9,1313035,8181145,10314543,5590.0,1312943,8180286,10001887,5584.0,1312237,8176129,8986642,5546.0,294857,2944251,2304551,3424.0,278.5,6788392.0,293.6,5153367.0,381.4,3182830.0,458.8,3397475.0,3387574.0,121513.0,798.0,10.613334806697381,0.0
AL,9,87505210,3195700,35070280,41951180,0,1784660,1671899.0,1840391,2293789,9441785,56784595,49704014.0,48853856,53487465,16312438,1405294,25365618,30008694,4239.0,1158116,1078453.0,1166832,1402075,1919478,57931829,29199229,595.5,24432014.0,530.1,23930286,571.5,27380158,717.7,7312573,855.3,20650499,421.09999999999997,19861039.0,430.9,19539324,466.6,19299949,505.9,6009953,707.2,1315570,8580488,10746257,5649.0,1315178,8192764,10025519,5627.0,1314771,8575437,9403910,5602.0,295226,3186990,2524268,3445.0,280.2,6840459.0,295.3,5186628.0,383.7,3199337.0,460.7,3422829.0,3416729.0,122759.0,826.0,10.789968962990889,0.0
AL,10,89663420,3460400,39969680,46210340,0,1828679,1678709.0,1847887,2350361,10550660,58130363,49820274.0,48959050,54811183,19751686,1452434,25985407,30687476,4286.0,1185562,1080975.0,1169344,1436772,2324174,59310779,29902906,609.8,24465634.0,530.8,23959231,572.1,28075152,735.8,9509284,1113.4,22993926,469.0,19899807.0,431.90000000000003,19571722,467.3,21632995,567.2,7328223,862.3000000000001,1363428,9718301,11903869,5778.0,1317321,8203202,10045281,5678.0,1362623,9713185,10551228,5726.0,315759,3883495,3125426,3518.0,281.4,6880841.0,296.8,5211874.0,385.09999999999997,3211803.0,462.4,3443264.0,3438957.0,123418.0,880.0,11.766961376222321,1.0
AL,11,91973775,3581100,40903300,47466175,0,1875797,1684026.0,1853739,2410924,10822522,59530326,49930022.0,49059533,56188946,20277108,1567008,26668348,31289871,4335.0,1214114,1083355.0,1171744,1472890,2386001,60753216,30790396,627.8000000000001,24498358.0,531.5999999999999,23988233,572.9,28953119,758.9,9798742,1147.0,23617958,481.6,19937431.0,432.6,19603973,468.1,22247498,583.1,7606560,895.1,1480499,10005184,12123840,5879.0,1319679,8214088,10064236,5729.0,1479682,9999980,10761776,5826.0,361757,4038041,3203166,3571.0,282.40000000000003,6916611.0,297.7,5233916.0,386.4,3222420.0,463.7,3460608.0,3459834.0,123978.0,923.0,11.766965094126016,1.0
AL,12,94350195,3647300,41931300,48748295,0,1924265,1688550.0,1858719,2473216,11102157,60878242,50016489.0,49138635,57518145,20760895,1628348,27281259,31963417,4451.0,1241605,1085233.0,1173635,1507730,2442927,62142549,31712466,646.8000000000001,24524516.0,532.1,24011176,573.5,29866235,783.0,10072597,1179.0,24109676,491.90000000000003,19964414.0,433.09999999999997,19627098,468.7,22732523,595.9,7836121,922.1999999999999,1542911,10215514,12342729,5958.0,1321254,8221716,10078117,5769.0,1542083,10210246,10974055,5904.0,382722,4156307,3293444,3623.0,283.29999999999995,6945109.0,298.70000000000005,5251459.0,387.6,3230806.0,464.59999999999997,3474086.0,3477298.0,124347.0,962.0,11.766967731227265,1.0
AL,13,97314355,3867700,42611180,49625555,0,1984717,1694948.0,1865762,2550915,11450953,62313626,50107148.0,49222087,58933335,21192132,1698616,27702088,32537811,4512.0,1270878,1087200.0,1175628,1544829,2493669,63622465,32703976,667.1,24549690.0,532.7,24033144,574.1,30846386,808.6999999999999,10287748,1204.0,24623279,502.1,19988772.0,433.59999999999997,19647792,469.29999999999995,23239823,609.2,8065313,949.1,1613444,10402592,12598623,6050.0,1322880,8228589,10090264,5816.0,1612570,10397272,11223749,5996.0,402912,4259605,3399077,3694.0,284.09999999999997,6974019.0,299.59999999999997,5270119.0,388.59999999999997,3240332.0,465.7,3487786.0,3494170.0,125027.0,989.0,11.76697209779585,1.0
AL,14,100306615,4491900,43588980,51001855,0,2045742,1704690.0,1876485,2629352,11803059,63916301,50275510.0,49383868,60483507,21683118,1789161,28352676,33397687,4582.0,1303567,1090852.0,1179489,1585465,2551446,65273760,33677780,686.9,24581372.0,533.4,24061873,574.8,31782335,833.2,10480232,1225.9,25281659,515.6,20021606.0,434.3,19677219,470.0,23881853,626.0,8329053,980.1,1704156,10653218,12915547,6159.0,1324652,8239999,10106451,5871.0,1701747,10644431,11529332,6104.0,424630,4385525,3515118,3755.0,285.5,7014799.0,300.9,5298895.0,390.2,3256682.0,467.3,3508419.0,3515815.0,125908.0,1036.0,11.766979675268676,1.0
AL,15,103225375,4875100,44462980,52649955,0,2105273,1716322.0,1889290,2705861,12146504,65706863,50479856.0,49582918,62267648,22203087,1908626,29125891,34294057,4657.0,1340084,1095287.0,1184244,1632233,2612629,67107962,34612830,705.9,24616191.0,534.1,24094218,575.5,32714015,857.5,10653530,1245.4,26162030,533.5,20057191.0,435.1,19710107,470.8,24764803,649.1999999999999,8618633,1014.3,1825530,11002578,13325107,6233.0,1326351,8253710,10123879,5920.0,1824497,10997140,11936748,6178.0,451259,4543359,3620189,3801.0,286.6,7054762.0,302.1,5328427.0,391.7,3274314.0,468.8,3529134.0,3535872.0,126520.0,1088.0,11.766974932278037,1.0
AL,16,106117660,4887300,45719580,54262560,0,2164260,1725948.0,1899890,2781678,12486815,67299724,50713958.0,49811615,63827383,22608569,1929512,29825824,35164534,4750.0,1372573,1100366.0,1189707,1673118,2660342,68743209,35238738,718.7,24665328.0,535.1999999999999,24140803,576.6,33320044,873.3000000000001,10762405,1257.1,27052703,551.7,20105998.0,436.3,19756470,471.90000000000003,25644457,672.2,8838017,1040.0,1846606,11355810,13841412,6288.0,1328903,8269377,10151989,5952.0,1845566,11350290,12442126,6233.0,455768,4669921,3708471,3832.0,287.9,7098121.0,303.2,5359777.0,393.3,3292810.0,470.5,3549118.0,3560859.0,126898.0,1123.0,11.766952833298435,1.0
AL,17,108198530,4897800,46661180,55382330,0,2206699,1735233.0,1910106,2836224,12731681,68635805,50867845.0,49961261,65135314,22936462,1938327,30444862,35870336,4839.0,1399823,1103704.0,1193281,1707401,2698924,70118519,35693795,728.0,24690023.0,535.8,24163457,577.1,33760171,884.9,10843084,1265.8,27870607,568.4,20131863.0,436.79999999999995,19780280,472.5,26450492,693.2,9022875,1061.7,1855336,11711386,14294899,6394.0,1330117,8279530,10164390,5993.0,1854292,11705708,12883911,6338.0,457784,4773371,3787819,3876.0,288.7,7128088.0,304.3,5381856.0,394.3,3306265.0,471.59999999999997,3564881.0,3576120.0,127237.0,1163.0,11.766963007722934,1.0
AL,18,109674520,4969100,47484900,55946940,0,2236800,1743097.0,1918761,2874915,12905369,69755786,51010191.0,50099271,66224827,23214994,1967362,31014583,36388799,4920.0,1422662,1106792.0,1196577,1735961,2731700,71272580,36066212,735.4,24713761.0,536.2,24185017,577.5,34120732,894.4,10913785,1273.4,28578366,583.0,20155812.0,437.4,19802219,472.9,27141012,711.6,9179762,1080.1,1884560,12052992,14631742,6478.0,1331301,8288355,10176280,6032.0,1883498,12047102,13203746,6422.0,465049,4864808,3845956,3924.0,289.40000000000003,7156034.0,305.2,5401997.0,395.4,3318179.0,472.9,3579485.0,3590441.0,127615.0,1182.0,11.76697103392839,1.0
